	alpha1	alpha2	specular1	eta2	k2	bsdf1	bsdf2
234	0.381617647059	0.328936359301	0.0296551724138	0.0226334616605	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
235	0.729264705882	0.495793088277	0.116551724138	0.0569394816234	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
236	0.671323529412	0.474782247991	0.106896551724	0.0563117021055	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
237	0.0629411764706	0.0626321970678	0.126206896552	0.12518513211	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
238	0.120882352941	0.118732703377	0.232413793103	0.225109961108	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
239	0.120882352941	0.118733042972	0.184137931034	0.178352059886	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
240	0.700294117647	0.485555939463	0.145517241379	0.0738149993314	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
241	0.149852941176	0.145824117475	0.0586206896552	0.0558345404972	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
242	0.903088235294	0.547700254742	0.106896551724	0.0418993313651	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
243	0.0339705882353	0.0339114890272	0.02	0.0199806776996	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
244	0.005	0.00547790253748	0.0393103448276	0.0471118825051	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
245	0.816176470588	0.523613496455	0.0972413793103	0.0424951069978	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
246	0.555441176471	0.425584280378	0.0393103448276	0.0240977322949	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
247	0.0339705882353	0.0339108122672	0.126206896552	0.126082677551	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
248	0.961029411765	0.56205636406	0.135862068966	0.049616573113	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
249	0.352647058824	0.309587086283	0.116551724138	0.0920102653958	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
250	0.671323529412	0.474782185507	0.135862068966	0.07157038255	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
251	0.294705882353	0.267835282208	0.135862068966	0.114293982436	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
252	0.526470588235	0.411558324474	0.0393103448276	0.0250223601713	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
253	0.468529411765	0.381168626418	0.0972413793103	0.0666791495574	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
254	0.613382352941	0.451481127909	0.126206896552	0.0717213100579	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
255	0.120882352941	0.118733067678	0.0875862068966	0.084835906521	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
256	0.236764705882	0.221959242506	0.0586206896552	0.0521883512813	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
257	0.874117647059	0.540044516536	0.145517241379	0.0591236367304	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
258	0.323676470588	0.2892255373	0.193793103448	0.158045534429	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
259	0.0339705882353	0.0339118970376	0.145517241379	0.145377471941	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
260	0.410588235294	0.347297360062	0.0586206896552	0.0432074747002	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
261	0.0339705882353	0.0339106419963	0.135862068966	0.135727294177	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
262	0.0629411764706	0.0626322016333	0.155172413793	0.153915966859	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
263	0.845147058824	0.532022995272	0.145517241379	0.0613071246346	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
264	0.4975	0.396755168319	0.0393103448276	0.0259751465544	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
265	0.874117647059	0.540044585035	0.0875862068966	0.035586241587	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
266	0.613382352941	0.451481127671	0.0972413793103	0.055260721564	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
267	0.0339705882353	0.0339112070787	0.174482758621	0.174314057543	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
268	0.439558823529	0.364698309591	0.232413793103	0.165288399099	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
269	0.439558823529	0.364698314436	0.22275862069	0.158421835024	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
270	0.729264705882	0.495792951529	0.0296551724138	0.014487905587	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
271	0.439558823529	0.364698288871	0.02	0.0142238186752	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
272	0.0339705882353	0.0339113200454	0.203448275862	0.20325201192	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
273	0.381617647059	0.328936354901	0.232413793103	0.177379635651	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
274	0.845147058824	0.532022919669	0.0393103448276	0.0165620173193	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
275	0.352647058824	0.309587018948	0.0972413793103	0.0767662681005	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
276	0.874117647059	0.540044534469	0.135862068966	0.0552006475285	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
277	0.845147058824	0.53202294623	0.184137931034	0.0775782379212	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
278	0.236764705882	0.221959253721	0.0489655172414	0.0435926051206	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
279	0.439558823529	0.364698307536	0.0779310344828	0.0554232729171	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
280	0.207794117647	0.197506545969	0.184137931034	0.16809532093	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
281	0.584411764706	0.438877452116	0.106896551724	0.0630957564951	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
282	0.0629411764706	0.062632290209	0.0586206896552	0.0581461191756	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
283	0.381617647059	0.328936359808	0.155172413793	0.118428535718	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
284	0.700294117647	0.485555992136	0.0779310344828	0.0395313191136	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
285	0.439558823529	0.364698310573	0.193793103448	0.137822050738	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
286	0.294705882353	0.267835274732	0.0296551724138	0.0249476797706	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
287	0.178823529412	0.17210746927	0.174482758621	0.162920747011	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
288	0.932058823529	0.555005008733	0.22275862069	0.084260379677	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
289	0.584411764706	0.438877480668	0.116551724138	0.0687947204308	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
290	0.005	0.00549242980637	0.145517241379	0.173362753274	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
291	0.0919117647059	0.0909513134794	0.0489655172414	0.048072774689	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
292	0.4975	0.396755207694	0.174482758621	0.115293208722	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
293	0.613382352941	0.451481094244	0.0586206896552	0.0333132464978	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
294	0.584411764706	0.438877464922	0.174482758621	0.102988525521	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
295	0.99	0.568903728456	0.22275862069	0.0785792964345	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
296	0.642352941176	0.4634362993	0.155172413793	0.0848990353981	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
297	0.671323529412	0.474782243401	0.02	0.0105358508483	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
298	0.0919117647059	0.0909512201973	0.184137931034	0.180779823361	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
299	0.845147058824	0.53202279508	0.0296551724138	0.0124942092931	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
300	0.787205882353	0.514790684465	0.184137931034	0.0834932657157	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
301	0.613382352941	0.451481098739	0.155172413793	0.0881819387536	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
302	0.207794117647	0.197506544563	0.106896551724	0.0975834239879	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
303	0.932058823529	0.555005303743	0.0875862068966	0.0331303164059	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
304	0.932058823529	0.555005007679	0.193793103448	0.073303973905	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
305	0.526470588235	0.411558305311	0.02	0.0127307020548	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
306	0.584411764706	0.438877474695	0.184137931034	0.10868746581	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
307	0.729264705882	0.495793046965	0.155172413793	0.0758070554771	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
308	0.381617647059	0.328936354256	0.145517241379	0.111059860777	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
309	0.961029411765	0.562056303923	0.0875862068966	0.0319863268728	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
310	0.642352941176	0.46343633145	0.22275862069	0.121877294471	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
311	0.4975	0.396755193934	0.0972413793103	0.0642543212859	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
312	0.352647058824	0.309587060624	0.0393103448276	0.0310332323896	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
313	0.874117647059	0.54004458264	0.0779310344828	0.0316634858225	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
314	0.178823529412	0.1721074656	0.0779310344828	0.0727670080454	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
315	0.613382352941	0.451481108393	0.0779310344828	0.0442869229388	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
316	0.410588235294	0.347297425633	0.184137931034	0.135720967936	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
317	0.903088235294	0.547700239792	0.126206896552	0.0494682349635	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
318	0.381617647059	0.328936353567	0.106896551724	0.0815841425793	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
319	0.265735294118	0.245410569178	0.174482758621	0.151149572025	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
320	0.816176470588	0.52361327916	0.0296551724138	0.0129598535284	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
321	0.323676470588	0.289225476585	0.068275862069	0.0556819255036	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
322	0.178823529412	0.172107467524	0.0393103448276	0.0367054619501	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
323	0.700294117647	0.485555973275	0.0296551724138	0.0150431054468	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
324	0.845147058824	0.532023104689	0.0586206896552	0.0246972317517	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
325	0.671323529412	0.47478221779	0.203448275862	0.107173863665	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
326	0.787205882353	0.514790805214	0.0875862068966	0.0397140804025	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
327	0.874117647059	0.540044461519	0.0586206896552	0.0238176704871	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
328	0.005	0.00546328492005	0.164827586207	0.195818010995	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
329	0.149852941176	0.145824322322	0.203448275862	0.193772031091	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
330	0.555441176471	0.425584282324	0.0779310344828	0.0477725470027	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
331	0.99	0.568903440161	0.0586206896552	0.0206787428579	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
332	0.236764705882	0.22195924043	0.02	0.0178054255878	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
333	0.787205882353	0.51479074457	0.145517241379	0.0659815907345	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
334	0.0629411764706	0.0626325234485	0.174482758621	0.17306986882	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
335	0.903088235294	0.547700199727	0.0586206896552	0.0229773006106	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
336	0.178823529412	0.172107467965	0.145517241379	0.135874619875	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
337	0.874117647059	0.54004454054	0.126206896552	0.0512777669071	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
338	0.0919117647059	0.0909513048294	0.0779310344828	0.0765101332981	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
339	0.758235294118	0.5055272959	0.155172413793	0.0730237021231	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
340	0.323676470588	0.289225488861	0.0875862068966	0.0714301290154	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
341	0.265735294118	0.24541057085	0.203448275862	0.176241603106	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
342	0.584411764706	0.438877474051	0.193793103448	0.11438644281	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
343	0.816176470588	0.523613449725	0.164827586207	0.0720305544043	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
344	0.961029411765	0.562056165599	0.0296551724138	0.010830019337	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
345	0.381617647059	0.328936354163	0.126206896552	0.0963220370048	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
346	0.4975	0.396755196662	0.145517241379	0.0961536267067	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
347	0.526470588235	0.411558325351	0.155172413793	0.0987724747348	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
348	0.207794117647	0.197506554966	0.0393103448276	0.035885514724	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
349	0.845147058824	0.532023000179	0.0972413793103	0.0409684331434	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
350	0.207794117647	0.1975065445	0.193793103448	0.176909314479	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
351	0.0339705882353	0.0339114704925	0.0875862068966	0.087501888117	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
352	0.120882352941	0.118733074332	0.0779310344828	0.0754839997759	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
353	0.671323529412	0.474782219553	0.184137931034	0.0970014226326	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
354	0.816176470588	0.523613255166	0.232413793103	0.101566178845	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
355	0.005	0.00545671073779	0.193793103448	0.229134465157	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
356	0.005	0.00546175294107	0.174482758621	0.206965835467	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
357	0.758235294118	0.505527176699	0.0779310344828	0.0366745637844	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
358	0.584411764706	0.438877465408	0.0875862068966	0.0516978202279	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
359	0.816176470588	0.523613484201	0.155172413793	0.0678111996645	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
360	0.845147058824	0.532022982983	0.0875862068966	0.0369007166665	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
361	0.99	0.568903387314	0.0296551724138	0.0104610365726	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
362	0.729264705882	0.495793014991	0.164827586207	0.0805239337807	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
363	0.265735294118	0.24541057383	0.155172413793	0.134421564101	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
364	0.671323529412	0.474782274668	0.0296551724138	0.015622043431	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
365	0.584411764706	0.438877482774	0.155172413793	0.0915905883463	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
366	0.613382352941	0.451481132971	0.203448275862	0.115616307942	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
367	0.0629411764706	0.0626322023201	0.0875862068966	0.0868771835196	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
368	0.555441176471	0.42558421211	0.155172413793	0.0951223824472	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
369	0.99	0.568903504039	0.135862068966	0.0479260516737	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
370	0.0919117647059	0.0909513009662	0.0875862068966	0.0859892578108	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
371	0.0629411764706	0.0626289399077	0.0296551724138	0.029413654194	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
372	0.99	0.568903361997	0.0393103448276	0.0138669576915	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
373	0.758235294118	0.505527407825	0.116551724138	0.0548488330589	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
374	0.932058823529	0.555005051746	0.184137931034	0.06965179982	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
375	0.787205882353	0.514790565551	0.135862068966	0.061604056384	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
376	0.961029411765	0.562056293809	0.068275862069	0.0249342075187	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
377	0.700294117647	0.485555991694	0.164827586207	0.0836102310807	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
378	0.671323529412	0.474782260652	0.116551724138	0.0613979001144	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
379	0.961029411765	0.562056368547	0.155172413793	0.0566686542786	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
380	0.555441176471	0.425584220079	0.232413793103	0.142472134519	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
381	0.845147058824	0.532022893668	0.0489655172414	0.0206298367585	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
382	0.555441176471	0.425584285007	0.0586206896552	0.0359351080938	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
383	0.0919117647059	0.090951290455	0.106896551724	0.104947441493	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
384	0.236764705882	0.22195922778	0.0393103448276	0.034997010708	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
385	0.845147058824	0.532023000882	0.126206896552	0.053171693022	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
386	0.120882352941	0.11873314509	0.145517241379	0.140945826257	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
387	0.961029411765	0.562056241121	0.0586206896552	0.0214081745527	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
388	0.874117647059	0.540044589644	0.0393103448276	0.0159720892376	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
389	0.410588235294	0.347297414335	0.22275862069	0.164186772803	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
390	0.410588235294	0.34729742506	0.155172413793	0.114371621329	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
391	0.381617647059	0.328936368844	0.135862068966	0.103690906174	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
392	0.352647058824	0.309587017072	0.0875862068966	0.0691439154896	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
393	0.99	0.568903554418	0.106896551724	0.0377083039169	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
394	0.584411764706	0.438877436351	0.0489655172414	0.028902040204	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
395	0.149852941176	0.145824054175	0.0972413793103	0.0926186707466	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
396	0.120882352941	0.118733026225	0.193793103448	0.187703546598	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
397	0.0629411764706	0.0626322514361	0.0972413793103	0.0964542051532	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
398	0.005	0.00550542926318	0.116551724138	0.139525387874	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
399	0.932058823529	0.555005137694	0.135862068966	0.051391173296	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
400	0.0339705882353	0.0339114389195	0.164827586207	0.164668823256	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
401	0.439558823529	0.364698323327	0.164827586207	0.117222337973	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
402	0.816176470588	0.523613255391	0.0779310344828	0.0340567969797	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
403	0.207794117647	0.197506546738	0.126206896552	0.115211384365	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
404	0.932058823529	0.555005107895	0.164827586207	0.0623474938865	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
405	0.729264705882	0.49579301827	0.22275862069	0.108825107217	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
406	0.903088235294	0.547700197388	0.068275862069	0.0267617049915	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
407	0.816176470588	0.523613244466	0.106896551724	0.0467148305436	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
408	0.120882352941	0.118733003358	0.0489655172414	0.047428225997	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
409	0.671323529412	0.474782218538	0.126206896552	0.0664841482858	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
410	0.178823529412	0.172107465589	0.135862068966	0.126859250041	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
411	0.816176470588	0.523613302543	0.145517241379	0.06359194875	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
412	0.149852941176	0.145824091863	0.184137931034	0.175381264944	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
413	0.555441176471	0.425584279431	0.174482758621	0.106959778511	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
414	0.352647058824	0.309587081069	0.232413793103	0.183476102528	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
415	0.874117647059	0.540044517002	0.116551724138	0.0473549789255	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
416	0.845147058824	0.532022983189	0.116551724138	0.0491039314375	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
417	0.0629411764706	0.0626326143817	0.106896551724	0.106031293392	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
418	0.294705882353	0.267835293614	0.0875862068966	0.0736820498521	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
419	0.149852941176	0.145824053367	0.155172413793	0.14779382839	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
420	0.120882352941	0.118733083819	0.155172413793	0.150297550144	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
421	0.584411764706	0.438877420175	0.22275862069	0.131483368192	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
422	0.99	0.568903629455	0.164827586207	0.0581437754202	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
423	0.845147058824	0.532022950451	0.22275862069	0.0938492734478	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
424	0.381617647059	0.328936353502	0.0875862068966	0.0668464177692	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
425	0.932058823529	0.555004918502	0.232413793103	0.0879126234463	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
426	0.642352941176	0.463436388748	0.0586206896552	0.0320729770907	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
427	0.0339705882353	0.0339117804093	0.155172413793	0.155023306355	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
428	0.787205882353	0.514790808185	0.116551724138	0.0528478412271	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
429	0.0629411764706	0.0626322937013	0.0779310344828	0.0773001799528	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
430	0.468529411765	0.381168622607	0.0489655172414	0.03357607435	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
431	0.99	0.568903612351	0.184137931034	0.0649556077281	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
432	0.439558823529	0.364698337451	0.174482758621	0.124088891767	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
433	0.236764705882	0.22195923699	0.0875862068966	0.0779754833126	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
434	0.932058823529	0.555005343665	0.0296551724138	0.0112174270976	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
435	0.207794117647	0.197506543794	0.135862068966	0.124025399107	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
436	0.149852941176	0.145824053894	0.02	0.0190495970509	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
437	0.265735294118	0.245410572756	0.0296551724138	0.0256894519548	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
438	0.845147058824	0.532022875279	0.193793103448	0.0816459667895	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
439	0.468529411765	0.38116861876	0.174482758621	0.119644161131	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
440	0.671323529412	0.47478218839	0.164827586207	0.0868289755013	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
441	0.932058823529	0.555005293715	0.0779310344828	0.0294781785476	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
442	0.671323529412	0.474782253832	0.155172413793	0.081742771008	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
443	0.700294117647	0.485556027958	0.0393103448276	0.0199405501459	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
444	0.0629411764706	0.0626323274583	0.0393103448276	0.0389920417676	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
445	0.0919117647059	0.0909512550608	0.116551724138	0.11442653403	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
446	0.584411764706	0.438877492903	0.203448275862	0.120085416388	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
447	0.816176470588	0.523613423973	0.193793103448	0.0846886631125	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
448	0.207794117647	0.197506550697	0.174482758621	0.159281338387	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
449	0.874117647059	0.540044343016	0.106896551724	0.0434323515333	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
450	0.4975	0.39675520481	0.203448275862	0.134432800355	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
451	0.468529411765	0.381168628524	0.135862068966	0.0931616562531	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
452	0.005	0.00545352763679	0.203448275862	0.240182535013	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
453	0.584411764706	0.438877478583	0.0972413793103	0.0573967556277	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
454	0.468529411765	0.381168600957	0.164827586207	0.11302353447	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
455	0.729264705882	0.495793020951	0.184137931034	0.089957619521	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
456	0.787205882353	0.514790593062	0.232413793103	0.105382929474	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
457	0.584411764706	0.438877479536	0.0779310344828	0.045998818299	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
458	0.845147058824	0.53202292521	0.232413793103	0.0979170655198	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
459	0.410588235294	0.347297390114	0.193793103448	0.142837460048	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
460	0.758235294118	0.50552731102	0.145517241379	0.0684800261817	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
461	0.468529411765	0.381168610021	0.126206896552	0.0865410271602	-100	Mitsuba-Ward	Mitsuba-Pbr-AS
